Pos,ID,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts,Elite%
D,679,G.Montiel,4.4,4.4,Nott'm Forest,3,0.15,15,0.60,22,0.55,26,1.09,28,0.96,29,0.70,29,1.24,29,0.96,30,1.19,0.00
G,680,Beach,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,681,Diego Moreira,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,682,Johnson,4.0,4.0,Luton,3,0.05,7,0.10,9,0.23,9,0.08,6,0.16,5,0.11,2,0.05,0,0.00,0,0.00,0.00
M,683,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,684,Brierley,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,685,Gore,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,686,Zych,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,687,Petrović,4.5,4.5,Chelsea,90,3.87,88,3.30,86,3.58,85,3.45,83,2.88,84,5.82,85,3.38,82,5.79,82,3.09,0.00
D,688,Castagne,4.5,4.5,Fulham,87,3.72,83,2.95,81,2.66,79,2.46,77,1.79,76,3.36,74,2.47,73,1.44,74,2.71,0.01
M,689,Kudus,6.9,6.9,West Ham,84,3.31,81,3.62,74,3.09,74,3.51,73,3.07,71,2.73,71,2.64,71,3.92,72,2.22,0.19
M,690,Baleba,4.5,4.5,Brighton,19,0.73,19,0.77,21,0.79,17,0.73,18,0.69,20,1.58,20,0.84,19,0.75,19,0.80,0.00
F,691,Beto,5.7,5.7,Everton,56,3.15,55,2.92,54,3.60,54,2.61,54,6.06,55,3.47,54,3.21,52,3.66,53,2.16,0.00
G,692,Benda,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,693,Thomas,4.0,4.0,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,694,Massengo,4.9,4.9,Burnley,0,0.00,0,0.00,2,0.07,4,0.14,4,0.17,5,0.17,4,0.17,5,0.18,5,0.21,0.00
G,695,Altay,4.0,4.0,Man Utd,0,0.00,2,0.06,2,0.08,3,0.11,4,0.18,4,0.18,5,0.18,4,0.26,3,0.11,0.00
D,696,Murillo,4.5,4.5,Nott'm Forest,87,3.24,83,2.69,81,1.33,80,2.85,79,2.15,78,1.23,76,2.80,76,1.94,75,2.49,0.05
D,697,S.Bueno,4.5,4.5,Wolves,24,0.53,22,0.73,18,0.63,19,0.60,23,0.52,21,0.84,24,0.31,22,1.50,23,0.35,0.00
M,698,González,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,699,Lenglet,4.5,4.5,Aston Villa,56,2.27,54,0.95,58,2.32,58,1.03,55,1.97,55,1.67,58,1.55,56,1.29,55,1.95,0.00
M,700,Ansu Fati,6.4,6.4,Brighton,49,2.26,48,2.88,46,2.22,44,2.79,43,1.98,43,5.05,42,2.69,41,2.28,37,2.41,0.00
M,701,Ghoddos,4.5,4.5,Brentford,50,1.98,18,0.84,20,0.83,16,0.87,11,0.53,13,0.55,12,0.59,13,0.58,14,0.65,0.00
D,702,Phillips,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,703,Evans,4.0,4.0,Man Utd,9,0.30,11,0.32,13,0.35,10,0.31,7,0.25,5,0.20,4,0.12,3,0.17,4,0.12,0.00
F,704,Fraser,4.5,4.5,Wolves,56,2.08,52,2.14,46,1.94,43,1.71,36,1.33,31,1.50,26,0.97,19,1.88,16,0.70,0.00
M,705,Sinisterra,5.5,5.5,Bournemouth,33,1.93,34,2.06,32,1.95,34,2.02,32,1.71,34,1.97,33,1.43,34,4.02,34,1.63,0.00
M,706,M.Trésor,5.3,5.3,Burnley,10,0.53,6,0.41,8,0.44,9,0.52,9,0.55,9,0.49,12,0.63,11,0.55,10,0.59,0.00
D,707,Ballo-Touré,4.5,4.5,Fulham,3,0.12,6,0.21,8,0.28,8,0.29,10,0.28,10,0.42,9,0.33,10,0.27,11,0.41,0.00
M,708,Gravenberch,5.0,5.0,Liverpool,16,0.87,16,0.94,14,0.68,9,0.55,9,0.99,9,0.51,12,0.63,12,0.59,12,0.64,0.00
M,709,Amrabat,5.0,5.0,Man Utd,19,0.68,15,0.53,16,0.55,11,0.41,11,0.45,10,0.42,9,0.34,8,0.53,7,0.25,0.00
G,710,Odysseas,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,711,Omobamidele,4.5,4.5,Nott'm Forest,63,2.14,61,1.78,58,0.82,57,1.81,59,1.44,57,0.80,55,1.82,55,1.25,54,1.61,0.00
M,712,Dominguez,5.0,5.0,Nott'm Forest,69,2.42,68,2.27,66,1.96,66,2.27,64,1.99,66,1.83,62,2.17,61,1.96,63,2.12,0.00
M,713,Sangaré,4.9,4.9,Nott'm Forest,39,1.34,40,1.33,40,1.20,40,1.36,40,1.25,40,1.15,42,1.41,41,1.29,43,1.40,0.00
F,714,Origi,5.0,5.0,Nott'm Forest,45,2.26,44,2.13,45,1.89,43,2.12,43,1.82,42,1.63,44,2.18,44,1.97,44,2.07,0.00
M,715,Bellegarde,4.9,4.9,Wolves,36,1.29,46,1.80,56,2.19,67,2.43,57,1.88,53,2.31,48,1.50,41,3.37,38,1.31,0.00
D,716,Gilchrist,4.0,4.0,Chelsea,3,0.13,4,0.14,3,0.12,2,0.09,2,0.04,2,0.14,3,0.11,3,0.15,2,0.09,0.00
F,717,Stutter,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,718,Matos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,719,Hunt,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,720,Ola-Adebomi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,721,Ozoh,4.5,4.5,Crystal Palace,6,0.26,8,0.32,10,0.37,10,0.38,10,0.78,9,0.36,10,0.38,10,0.36,7,0.28,0.00
F,722,Donley,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,723,Brooking,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,724,Raymond,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,725,Kim Ji-Soo,4.0,4.0,Brentford,1,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,726,Chambers,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,727,Townsend,5.0,5.0,Luton,38,1.71,37,1.48,33,1.83,28,1.15,18,1.14,18,0.96,17,1.01,17,0.92,15,0.89,0.00
D,728,Scanlon,3.9,3.9,Liverpool,1,0.04,1,0.04,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,729,Luker,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,730,Oné,4.4,4.4,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,731,Buyabu,4.0,4.0,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,732,Tanton,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,733,Adedokun,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,734,Nelson,4.5,4.5,Luton,0,0.00,1,0.07,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,735,Sagoe,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,736,Walters,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,737,Ibrahim,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,738,Diallo,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,739,Parkinson,4.5,4.5,Newcastle,4,0.25,4,0.25,3,0.20,2,0.15,2,0.14,3,0.19,2,0.14,1,0.11,0,0.00,0.00
D,740,Dorrington,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,741,O’Mahony,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,742,Baker-Boaitey,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,743,Nyoni,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,744,Peart-Harris,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,745,Ndiweni,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,746,Jackson,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,747,Duffus,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,748,Hugill,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,749,Whittingham,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,750,Chirewa,4.4,4.4,Wolves,6,0.33,5,0.32,5,0.32,6,0.33,6,0.29,4,0.26,7,0.31,3,0.33,2,0.12,0.00
D,751,Hubner,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,1,0.03,1,0.03,1,0.04,2,0.02,1,0.07,1,0.02,0.00
G,752,Angelini,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,753,Kavanagh,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,754,Yago Santiago,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,755,Barrington,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,756,Pitaluga,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,757,Bradley,4.1,4.1,Liverpool,72,4.05,62,4.58,55,2.54,37,2.38,20,2.04,19,1.05,21,1.12,21,1.05,23,1.47,0.01
M,758,Castledine,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,759,Peck,4.4,4.4,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,760,Metcalfe,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,761,Campbell,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,762,Susoho,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,1,0.08,0,0.00,0,0.00,0,0.00,1,0.07,1,0.07,0.00
D,763,Adaramola,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,764,Lewis-Skelly,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,765,Proctor,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,766,Kambwala,3.9,3.9,Man Utd,0,0.00,0,0.00,2,0.04,2,0.05,2,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,767,O'Reilly,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,768,Bennett,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,769,Hesketh,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,770,Barnett,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,771,Hamilton,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,772,Nwaneri,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,773,Orford,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.07,0.00
D,774,Casey,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,775,Brereton Díaz,5.0,5.0,Sheffield Utd,70,3.25,66,2.31,65,2.74,64,2.75,63,5.80,64,2.55,63,3.07,62,2.47,61,2.66,0.00
F,776,Werner,6.3,6.3,Spurs,24,2.03,26,1.75,29,2.19,30,1.93,29,1.63,29,1.64,31,1.67,30,4.04,30,2.24,0.00
D,777,Drăgușin,4.2,4.2,Spurs,60,2.67,51,1.60,36,1.52,25,0.67,26,0.66,24,0.63,26,0.48,28,1.91,30,1.28,0.00
G,778,Wright,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,779,McDonnell,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,780,Osong,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,781,Gardner,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,782,Beck,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,783,Gordon,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,784,Scarles,4.0,4.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,785,Marshall,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,786,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,787,Griffiths,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,788,Mosquera,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,789,Valdimarsson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,790,Grbić,4.5,4.5,Sheffield Utd,93,3.11,93,2.92,92,2.90,91,2.95,89,6.14,89,2.79,88,3.18,88,2.84,88,2.79,0.00
M,791,Casadei,4.5,4.5,Chelsea,3,0.24,3,0.24,4,0.29,4,0.26,3,0.20,4,0.42,4,0.29,3,0.40,4,0.29,0.00
D,792,Muñoz,4.5,4.5,Crystal Palace,89,2.81,85,2.31,83,1.40,82,1.10,80,5.27,81,2.11,78,2.39,77,2.38,77,2.29,0.00
D,793,Kesler-Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,1,0.07,1,0.03,2,0.07,2,0.07,2,0.06,2,0.05,2,0.08,0.00
M,794,White,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,795,Hernes,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,796,Sekularac,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,797,Fredrick,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,798,Hashioka,4.0,4.0,Luton,43,0.77,41,0.63,35,1.08,56,0.52,28,0.99,26,0.77,25,0.85,24,0.69,24,0.77,0.00
M,799,Faivre,5.0,5.0,Bournemouth,8,0.43,10,0.57,12,0.68,12,0.63,13,0.59,15,0.78,16,0.59,15,1.60,16,0.70,0.00
M,800,N.Lemina,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,801,Reyna,4.7,4.7,Nott'm Forest,12,0.63,13,0.66,13,0.62,16,0.83,17,0.79,16,0.73,17,0.94,18,0.88,17,0.88,0.00
D,802,Kinsey,4.0,4.0,Bournemouth,9,0.27,8,0.25,5,0.13,1,0.04,2,0.05,1,0.04,2,0.03,2,0.09,2,0.04,0.00
M,803,Rogers,5.0,5.0,Aston Villa,35,2.20,35,1.44,24,1.61,20,0.93,22,1.47,21,1.25,21,1.19,21,1.17,22,1.30,0.00
F,804,Enes Ünal,5.0,5.0,Bournemouth,21,1.26,25,1.52,29,1.81,29,1.82,29,1.59,31,1.89,34,1.42,32,3.81,33,1.59,0.00
D,805,Assignon,4.0,4.0,Burnley,89,1.50,87,2.80,83,2.08,81,2.23,80,2.83,81,1.53,80,2.02,78,1.14,79,2.74,0.03
D,806,Estève,4.0,4.0,Burnley,79,1.28,73,2.24,68,1.63,61,1.55,61,1.99,60,1.08,60,1.41,60,0.82,56,1.82,0.00
M,807,Wharton,5.0,5.0,Crystal Palace,43,1.43,45,1.48,46,1.35,45,1.31,44,3.00,38,1.26,38,1.30,38,1.26,34,1.19,0.00
G,808,Sels,4.5,4.5,Nott'm Forest,94,3.75,92,3.47,92,2.97,91,3.55,91,3.22,90,2.85,89,3.55,89,3.08,90,3.43,0.34
F,809,Ribeiro,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,810,King,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,811,Sadi,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,812,Koumas,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,813,Mrozek,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,814,Wright,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,815,Bandeira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,816,Barco,4.0,4.0,Brighton,3,0.09,4,0.16,5,0.16,4,0.16,4,0.09,5,0.30,5,0.19,5,0.16,4,0.15,0.00
D,817,Sweet,4.0,4.0,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,818,Gauci,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,819,Samuels-Smith,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,820,Harrison,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,821,Umeh-Chibueze,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,822,Blacker,4.5,4.5,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,823,Arblaster,4.5,4.5,Sheffield Utd,7,0.33,9,0.35,11,0.45,12,0.50,14,1.13,12,0.50,14,0.59,15,0.59,13,0.54,0.00
F,824,Danns,4.4,4.4,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,825,Rodney,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,826,Collyer,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,827,Sasnauskas,4.0,4.0,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,0.00
D,828,Curtis,4.0,4.0,Sheffield Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.03,0,0.00,0.00
M,829,Earthy,4.5,4.5,West Ham,0,0.00,1,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,830,Tauriainen,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,831,Piesold,4.5,4.5,Luton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,832,Okoduwa,4.0,4.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02,1,0.04,1,0.02,1,0.06,2,0.03,0.00
D,833,Ogunneye,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,834,Arthur,4.0,4.0,Brentford,1,0.04,1,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,835,Mee,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,836,Chiwome,4.5,4.5,Wolves,1,0.09,1,0.13,0,0.00,1,0.12,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,837,Nallo,4.0,4.0,Liverpool,0,0.00,2,0.06,1,0.03,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,838,Acheampong,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,839,Martins,4.5,4.5,Luton,0,0.00,1,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,10019,Nathan Ferguson,99.9,99.9,Crystal Palace,2,0.08,3,0.09,4,0.10,3,0.08,4,0.24,4,0.12,3,0.10,3,0.11,2,0.08,0.00
D,10142,Rhys Williams,99.9,99.9,Liverpool,2,0.05,2,0.09,2,0.05,0,0.00,0,0.00,1,0.03,1,0.04,1,0.03,1,0.04,0.00
M,10147,Yunus Emre Konak,99.9,99.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,10153,Hákon Rafn Valdimarsson,99.9,99.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,10163,Rodrigo Ribeiro,99.9,99.9,Nott'm Forest,10,0.69,10,0.63,10,0.56,8,0.57,10,0.56,11,0.56,13,0.80,11,0.65,13,0.78,0.00
D,10168,Kaine Kesler-Hayden,99.9,99.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04,0,0.00,0,0.00,0.00
